date,period,value,value_raw,unit,freq,source,provider,source_type,definition_regime,note,value_available_date,vintage_type,release_rule_status,vintage_evidence,historical_realtime_eligible,post_vad_eligible,source_validity_eligible
2009-12-31,2009,700.93,700.93,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2010-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2010-12-31,2010,803.12,803.12,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2011-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2011-12-31,2011,706.08,706.08,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2012-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2012-12-31,2012,695.51,695.51,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2013-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2013-12-31,2013,871.88,871.88,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2014-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2014-12-31,2014,1132.76,1132.76,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2015-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2015-12-31,2015,1357.98,1357.98,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2016-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2016-12-31,2016,1196.28,1196.28,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2017-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2017-12-31,2017,1459.07,1459.07,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2018-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2018-12-31,2018,1415.55,1415.55,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2019-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2019-12-31,2019,1471.16,1471.16,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2020-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2020-12-31,2020,1236.34,1236.34,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2021-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2021-12-31,2021,1791.22,1791.22,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2022-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2022-12-31,2022,1758.89,1758.89,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2023-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2023-12-31,2023,1868.15,1868.15,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2024-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2024-12-31,2024,2227.15,2227.15,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2025-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2025-12-31,2025,2288.66,2288.66,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2026-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
