date,period,value,value_raw,unit,freq,source,provider,source_type,definition_regime,note,value_available_date,vintage_type,release_rule_status,vintage_evidence,historical_realtime_eligible,post_vad_eligible,source_validity_eligible
1976-11-30,1976-11,4.7,4.7,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1976-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1976-12-31,1976-12,7.7,7.7,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-01-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-01-31,1977-01,7.6,7.6,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-02-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-02-28,1977-02,9.6,9.6,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-03-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-03-31,1977-03,9,9,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-04-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-04-30,1977-04,12.6,12.6,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-05-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-05-31,1977-05,5.8,5.8,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-06-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-06-30,1977-06,9.5,9.5,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-07-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-07-31,1977-07,10,10,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-08-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-08-31,1977-08,9.5,9.5,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-09-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-09-30,1977-09,8.9,8.9,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-10-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-10-31,1977-10,8.7,8.7,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-11-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-11-30,1977-11,3.6,3.6,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1977-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1977-12-31,1977-12,6.8,6.8,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-01-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-01-31,1978-01,6.5,6.5,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-02-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-02-28,1978-02,6.2,6.2,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-03-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-03-31,1978-03,9.4,9.4,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-04-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-04-30,1978-04,7.7,7.7,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-05-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-05-31,1978-05,10.8,10.8,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-06-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-06-30,1978-06,9.4,9.4,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-07-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-07-31,1978-07,6.2,6.2,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-08-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-08-31,1978-08,9.3,9.3,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-09-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-09-30,1978-09,10.6,10.6,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-10-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-10-31,1978-10,11,11,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-11-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-11-30,1978-11,15.2,15.2,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1978-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1978-12-31,1978-12,13.9,13.9,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-01-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-01-31,1979-01,14.7,14.7,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-02-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-02-28,1979-02,11.5,11.5,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-03-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-03-31,1979-03,10.6,10.6,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-04-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-04-30,1979-04,8.4,8.4,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-05-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-05-31,1979-05,11.4,11.4,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-06-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-06-30,1979-06,9.6,9.6,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-07-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-07-31,1979-07,10,10,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-08-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-08-31,1979-08,9.4,9.4,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-09-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-09-30,1979-09,8.2,8.2,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-10-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-10-31,1979-10,8.4,8.4,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-11-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-11-30,1979-11,7.8,7.8,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1979-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1979-12-31,1979-12,6.1,6.1,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1980-01-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1980-01-31,1980-01,6.5,6.5,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1980-02-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1980-02-29,1980-02,7.9,7.9,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1980-03-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1980-03-31,1980-03,11.5,11.5,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1980-04-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1980-04-30,1980-04,14.8,14.8,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1980-05-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1980-05-31,1980-05,14.4,14.4,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1980-06-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1980-06-30,1980-06,14.6,14.6,%同比(官方),M,MONETARY_BASE_YOY,BOJ,OFFICIAL_CANONICAL,,,1980-07-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
