quarter,value,source_note
1988-Q3,0.800506,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1988-Q4,0.799481,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1989-Q1,0.79657,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1989-Q2,0.802976,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1989-Q3,0.802546,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1989-Q4,0.802605,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1990-Q1,0.801501,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1990-Q2,0.80109,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1990-Q3,0.803783,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1990-Q4,0.802925,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1991-Q1,0.803004,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1991-Q2,0.799363,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1991-Q3,0.797142,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1991-Q4,0.798675,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1992-Q1,0.795699,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1992-Q2,0.794799,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1992-Q3,0.797017,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1992-Q4,0.794896,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1993-Q1,0.796407,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
